,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Group
125,-10.796755164374593,-3.6289128487704785,-3.14727111599175,2.6904180469529098,0.12518134829336186,-3.8561864383074558,0.960831178765615,-1.5141703386330212,-5.083574612065998,-0.9291809021579424,Control
128,-5.198888521730714,-4.679880374162588,0.9341404796066293,8.406330886461156,2.6384656627555896,-0.3070152030673353,0.9481950277957937,-1.1638469747903553,-2.5746593771385533,-1.6453995627200249,Control
129,10.367709580077108,-7.78108479571823,8.27139062714543,0.5568129682185357,-1.1260949824262687,1.2434763961828192,1.1971007057159269,3.445862475716564,-1.5405580703798922,4.467660321877747,Control
13,13.057204375971867,12.354839052571657,3.651630911997721,3.613344324765888,1.8946174424749025,-0.30403518491535086,4.303589880051968,0.09439772883262397,1.6631040992992943,-1.3759154826443472,Control
130,-9.321756045874066,-4.913063567650214,-1.3416649605368844,-1.1111599943786699,-0.7706886806467306,-2.8128138963778335,-0.8893535671099033,1.643724452654229,-0.8101880010266542,0.5601083777196744,Control
133,-11.31498176564075,-4.036544743195777,-4.747236934058455,-0.39445700969494896,-2.9355776320328064,-1.0034725119260823,-3.5413847744580615,1.9430097591780882,3.005188727327227,-1.5057647023006058,Control
135,23.483265498339005,17.021306953146247,8.488245742254527,-5.37873563160885,0.3756990254314676,0.5746682552370939,-8.584773356014662,0.8142395018470683,-1.8159119687640424,-0.05140003877756097,Control
136,5.782796247497023,5.3861289559493,8.904678273030262,-0.4624533962194763,-2.592992171897503,-0.6602690526989216,-4.6130567585661355,3.994808159311622,-2.224502216781101,-2.1595640600847443,Control
137,1.1217782599233217,-0.8906010213862139,1.7944052192219313,1.8840395154807226,-0.4639965024441427,0.19775477809098574,-1.7958686421973677,3.7900602434341555,-3.0535661043797746,-1.7656453660141531,Control
14,26.986901506756727,14.876654995172833,-1.3758142062418357,-4.442486761767102,8.180867724754076,-0.004229780269901578,5.188580371506613,0.8995363127218233,2.351766273181324,-3.0455083885092753,Control
140,-1.7773690034501963,-6.848106928009696,10.48147324652146,7.764683777900305,-2.6378315605599756,5.051888110784694,-1.043242851856153,-4.076512266287915,-1.9997388363099078,-2.943532865120965,Control
143,-3.7050851138326526,-5.652663159040393,3.9714538091429175,5.220473753404514,-1.4804741459174697,6.328484947488497,0.8430961226586736,0.973980083977948,-4.2467434735982765,-2.651459547246751,Control
146,-4.947848209952835,-1.9533314938054647,2.9399487433067195,-4.1939257155703595,-3.6081403140970028,-2.7658715939975766,-2.9738338577725343,1.0250833833146806,-1.6299451421581281,-1.192876353261852,Control
147,-10.555448131611671,-3.7098206171980954,-3.754119112703405,-2.7291139059250455,-3.465678534487606,-2.2178787264108397,-2.4704999610752783,1.6457212624428283,-1.7912075676509944,-1.681996440679801,Control
149,-8.672871129386847,-1.238393867312915,-0.6314719953862429,5.330115801103139,-1.1211861490578234,1.0950776861400224,1.3525849539531158,1.1076756349160675,-3.285155542265342,0.7624395344436207,Control
150,-5.637104296914689,-1.6632063892029285,-1.850097632385914,-0.8503812963201046,-0.942018678287216,-0.5902214532999652,0.4078316294727666,2.0306132506240995,-1.7409880388767303,-0.360752285021309,Control
151,-2.067910922239867,-3.68611176349012,5.878337303345543,2.0262679864962556,-1.2056971850033826,-2.5144897953452263,1.3451938177841234,1.4636842152781835,-3.173461275713786,-0.24391183135888445,Control
154,-5.520207195959879,-0.89339398460386,2.7394108932359207,0.928407162527305,-2.5255155388255672,-0.24098588624633432,-0.265333189276089,0.2873967638232579,-1.2716301321882075,-2.013918962988914,Control
156,0.6423171966589276,-3.88848867752648,-1.0453756717273928,-0.775018619617867,2.103307411222844,3.0851201571265103,2.2373791202637037,-0.6734158925226442,-1.2651354113203115,-1.8446755891632072,Control
158,-1.7420419563245442,-2.4080085137949863,-0.38884999167334844,1.3619476448504106,2.0153734397970724,-3.0170807047111485,2.9384760732262434,2.051342149763459,-5.523318945600396,-3.4865547388606566,Control
159,-9.786692397508688,0.4366391159116855,-6.848745761744409,-3.2158508305964912,-2.207821760710909,0.8284916194037488,1.9337624820235673,-1.225757216724823,-0.3457827373326039,-1.216866514941089,Control
16,2.3866335177530758,-2.5382035237207514,3.059482149142179,7.86870858160628,4.404710514098133,4.599436591326931,1.9707558593587147,1.7810339680688476,5.848342432662155,-1.200322920594296,Control
160,-0.877290321183746,0.8095322451621167,3.776505268325999,-3.696459416382527,-5.762581045754309,0.1259181652114754,-1.8137790543325532,-1.681407050291231,-0.1573599934065407,-1.1256413186835437,Control
164,-0.05814561690394292,-1.6589563038655708,1.8180891847251077,-2.2037496036654485,2.0464520808811804,0.9844151526572875,-2.3476322519979638,3.615755555792025,-0.4734890668653863,-0.8049249432607956,Control
165,3.6547209886066985,0.7056957801356785,7.631359519070917,3.8021318357172964,2.1488551795520943,-0.3811990055928757,0.8099366870422811,-0.09428096029960337,-4.464114117215741,-3.0005310033808383,Control
17,-12.921573518223571,-2.2009036863912965,-5.3035005724485655,2.9277982699867775,-0.004675566719818573,-6.842556050050225,-1.2138222503250806,0.09097704316100154,2.1030067744407854,-1.4141703582716552,Control
173,2.53444938518279,-3.083593707941784,0.7750281015297712,7.1356956413742285,5.8276559597500635,-6.348797125403785,-2.6725266280372955,-0.9334604307682316,4.514520403042339,-2.3824719525570517,Control
